Unnamed: 0,*出处ISBN/AS-ID,*页码,被拆解语句,*事件名【主体名+动词+客体名（地点名）】,*事件ID,*起始日期（YYYY/MM/DD）,结束日期（YYYY/MM/DD）,时间备注（非公历纪年，无年份信息）,*地点,*地点ID,*主体人物/组织,*主体ID,客体人物/组织,客体ID,关系,人物备注,谓词,事件类型,作品,作品ID,作品备注,会议,会议ID,会议备注,其他说明
,7010021562,569,和粟裕签发上海市军管会布告：中国国民党、三民主义青年团、中国青年团、民主社会党等均为非法的反动组织，自即日起一律予以解散。,陈毅和粟裕签发解散中国国民党等非法反动组织的布告（上海市）,2690,1949-06-06 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,粟裕,agent_person/8214,同事,,,,,,,,,,
,7010021562,571,主持召开淞沪警备部队、上海市公安局和市人民政府民政接收处等单位参加的联席会议。,陈毅主持召开淞沪警备部队等单位参加的联席会议（上海市）,2691,1949-06-11 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,召开,会议,,,,,Un2,上海联席会议,
,7010021562,572,出席市政府第一次政务会议。,陈毅出席市政府第一次政务会议（上海市）,2692,1949-06-17 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,上海市政府第一次政务会议,
,7010021562,574,晚上6点，中共中央华东局暨上海市委在逸园饭店大礼堂举行“七一”纪念晚会。,中共中央华东局暨上海市委举行“七一”纪念晚会（上海市）,2693,1949-06-30 00:00:00.000000000,,,上海市,375.0,中共中央华东局暨上海市委,agent_corporate_entity/3355,,,,,,聚集,,,,,,,
,7010021562,575,晚上，在上海各界代表于大光明戏院举行的纪念“七七”抗日12周年和庆祝上海解放大会上讲话。,陈毅在纪念“七七”抗日12周年和庆祝上海解放大会上讲话（上海市）,2694,1949-07-07 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,纪念“七七”抗日12周年和庆祝上海解放大会,
,7010021562,578,在上海总工会筹备委员会举办的首期职工干部学习班上作《目前形势与当前在上海的政治任务》演讲。,陈毅作《目前形势与当前在上海的政治任务》演讲（上海市）,2695,1949-08-01 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,聚集,,Un1,目前形势与当前在上海的政治任务,,,,
,7010021562,578,在上海总工会筹备委员会举办的首期职工干部学习班上作《目前形势与当前在上海的政治任务》演讲。,陈毅参加上海总工会首期职工干部学习班（上海市）,3504,1949-08-01 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,,,
,7010021562,578,和饶漱石主持上海市人民政府在逸园饭店召开上海各界代表第一次会议。,陈毅和饶漱石主持上海各界代表第一次会议（上海市）,1766,1949-08-03 00:00:00.000000000,1949-08-05,,上海市,375.0,陈毅,agent_person/7993,饶漱石,agent_person/8352,同事,,,,,,,,,,
,7010021562,583,赴北平参加中国人民政治协商会议。,陈毅从上海到北京（北京市）,2696,1949-09-01 00:00:00.000000000,,1949/9/7后,北京市,348.0,陈毅,agent_person/7993,,,,,,移动,,,,,,,
,7010021562,583-584,陈毅出席在北平召开的中国人民政治协商会议第一届全体会议。,中国人民政治协商会议第一届全体会议召开（北京市）,2440,1949-09-21 00:00:00.000000000,1949-09-30,,北京市,348.0,中国共产党,agent_corporate_entity/1952,,,,,召开,会议,,,,,Un2,中国人民政治协商会议第一届全体会议,
,7010021562,583,21日，陈毅在会上发言，指出：中国人民政治协商会议第一次全体会议的开幕，这是旧历史的结束和新历史的开端。,陈毅在中国人民政治协商会议第一次全体会议上发言（北京市）,2443,1949-09-21 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,汇报,会议,,,,,Un2,中国人民政治协商会议第一届全体会议,
,7010021562,583,陈毅出席在北平召开的中国人民政治协商会议第一届全体会议。,陈毅出席中国人民政治协商会议第一届全体会议（北京市）,2438,1949-09-21 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,中国人民政治协商会议第一届全体会议,
,7010021562,583,出席在北平召开的中国人民政治协商会议第一届全体会议。,陈毅出席中国人民政治协商会议第一届全体会议（北京市）,2438,1949-09-21 00:00:00.000000000,1949-09-30,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,会议,,,,中国人民政治协商会议第一届全体会议,2758,,
,7010021562,584,下午6时，参加人民英雄纪念碑奠基仪式。,陈毅参加人民英雄纪念碑奠基仪式（北京市）,2697,1949-09-30 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,聚集,,,,,,,
,7010021562,584,30日，会议选出63人组成中央人民政府委员会、180人组成中国人民政治协商会议第一届全国委员会。陈毅当选为中央人民政府委员会委员。,陈毅当选为中央人民政府委员会委员（北京市）,2439,1949-09-30 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,,,,,,,,,
,7010021562,584,下午2时，出席中央人民政府举行的第一次会议。,陈毅出席中央人民政府第一次会议（北京市）,2444,1949-10-01 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,中央人民政府第一次会议,
,7010021562,585,陈毅作《开国小言》五言诗一组，歌颂中华人民共和国的光荣诞生。,陈毅创作《开国小言》五言诗一组（北京市）,2284,1949-10-01 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,创作,,开国小言,21496,,,,,
,7010021562,584,10月1日下午3时，陈毅参加在天安门广场举行的开国大典。,陈毅参加开国大典（北京市）,2283,1949-10-01 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,,,,,,,,
,7010021562,584,下午2时，出席中央人民政府举行的第一次会议。,陈毅出席中央人民政府第一次会议（北京市）,2444,1949-10-01 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,中央人民政府第一次会议,
,7010021562,584,下午3时，参加在天安门广场举行的开国大典。,陈毅参加开国大典（北京市）,2283,1949-10-01 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,聚集,,,,,,,
,7010021562,585,参加中国保卫世界和平大会成立大会，为主席团成员。,陈毅作为主席团成员参加中国保卫世界和平大会成立大会（北京市）,2698,1949-10-02 00:00:00.000000000,1949-10-03,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,中国保卫世界和平大会成立大会,
,7010021562,585,出席中央人民政府举行的第二次会议。,陈毅出席中央人民政府第二次会议（北京市）,2699,1949-10-03 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,中央人民政府第二次会议,
,7010021562,585,下午，在北京参加中苏友好协会总会成立大会，被选为理事。,陈毅当选为中苏友好协会理事（北京市）,2701,1949-10-05 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,中苏友好协会,agent_corporate_entity/3357,,,,任职,,,,,,,
,7010021562,585,下午，在北京参加中苏友好协会总会成立大会，被选为理事。,陈毅参加中苏友好协会成立大会（北京市）,2700,1949-10-05 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,中苏友好协会,agent_corporate_entity/3357,,,参加,会议,,,,,Un2,中苏友好协会总会成立大会,
,7010021562,586,在北京参加中央人民政府委员会第三次会议。在会上被任命为人民革命军委员会委员。,陈毅被任命为人民革命军委员会委员（北京市）,2703,1949-10-19 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,586,在北京参加中央人民政府委员会第三次会议。在会上被任命为人民革命军委员会委员。,陈毅参加中央人民政府委员会第三次会议（北京市）,2702,1949-10-19 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,中央人民政府委员会第三次会议,
,7010021562,586,在北京出席中国人民革命军事委员会第一次会议。,陈毅出席中国人民革命军事委员会第一次会议（北京市）,2704,1949-10-20 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,中国人民革命军事委员会第一次会议,
,7010021562,589,中央人民政府委员会第四次会议通过各项任命，其中，任命陈毅为华东军政委员会委员、上海市市长。,陈毅任华东军政委员会委员（上海市）,2330,1949-12-02 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,589,中央人民政府委员会第四次会议通过各项任命，其中，任命陈毅为华东军政委员会委员、上海市市长。,陈毅任上海市市长（上海市）,1314,1949-12-02 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,589,参加上海市第二届各界人民代表会议，为主席团成员，并致开幕词。,陈毅致开幕词（上海市）,2706,1949-12-05 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,上海市第二届各界人民代表会议,
,7010021562,589,参加上海市第二届各界人民代表会议，为主席团成员，并致开幕词。,陈毅参加上海市第二届各界人民代表会议（上海市）,2705,1949-12-05 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,上海市第二届各界人民代表会议,
,7010021562,590,出席在上海举行的华东首届工业会议。,陈毅出席华东首届工业会议（上海市）,2707,1949-12-09 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,华东首届工业会议,
,7010021562,595,中共中央决定华东局与上海市委领导机构分开，陈毅任中共上海市委委员、常委、第一书记。,中共中央决定华东局与上海市委领导机构分开,2709,1950-01-01 00:00:00.000000000,,1950-01-01 00:00:00,上海市,375.0,中共中央华东局暨上海市委,agent_corporate_entity/3355,,,,,,,,,,,,,
,7010021562,595,中共中央决定华东局与上海市委领导机构分开，陈毅任中共上海市委委员、常委、第一书记。,陈毅任中共上海市委委员（上海市）,2795,1950-01-01 00:00:00.000000000,,1950-01-01 00:00:00,上海市,375.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,595,中共中央决定华东局与上海市委领导机构分开，陈毅任中共上海市委委员、常委、第一书记。,陈毅任中共上海市委常委（上海市）,2710,1950-01-01 00:00:00.000000000,,1950-01-01 00:00:00,上海市,375.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,595,中共中央决定华东局与上海市委领导机构分开，陈毅任中共上海市委委员、常委、第一书记。,陈毅任中共上海市委第一书记（上海市）,2760,1950-01-01 00:00:00.000000000,,1950-01-01 00:00:00,上海市,375.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,595,中央军委决定第三野战军正式兼华东军区，陈毅任野战军兼军区司令员。,陈毅任第三野战军兼华东军区司令员（上海市）,2711,1950-01-01 00:00:00.000000000,,1950-01-01 00:00:00,上海市,375.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,594,出席华东军政委员会在上海举行的成立大会。任华东军政委员会委员。并在大会上代表华东局致词，号召华东共产党员及华东人民一致拥护华东军政委员会，为执行华东军政委员会的决议和建设新华东而奋斗。,陈毅参加华东军政委员会成立大会（上海市）,2329,1950-01-27 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,华东军政委员会成立大会, 
,7010021562,594,出席华东军政委员会在上海举行的成立大会。任华东军政委员会委员。并在大会上代表华东局致词，号召华东共产党员及华东人民一致拥护华东军政委员会，为执行华东军政委员会的决议和建设新华东而奋斗。,陈毅任华东军政委员会委员（上海市）,2330,1950-01-27 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,594,出席华东军政委员会在上海举行的成立大会。任华东军政委员会委员。并在大会上代表华东局致词，号召华东共产党员及华东人民一致拥护华东军政委员会，为执行华东军政委员会的决议和建设新华东而奋斗。,陈毅在华东军政委员会成立大会上发言（上海市）,2331,1950-01-27 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,,会议,,,,,Un2,华东军政委员会成立大会,
,7010021562,594,在华东军政委员会第一次会议上作《解释共同纲领的几个特点》的报告。,陈毅参加华东军政委员会第一次会议（上海市）,3505,1950-01-29 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,华东军政委员会第一次会议,
,7010021562,594,在华东军政委员会第一次会议上作《解释共同纲领的几个特点》的报告。,陈毅作《解释共同纲领的几个特点》报告（上海市）,2708,1950-01-29 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,Un1,解释共同纲领的几个特点,,Un2,华东军政委员会第一次会议,
,7010021562,595,陈毅在上海市工人代表大会上作《为打破敌人封锁困难争取经济好转和恢复而奋斗——向上海市工人代表大会献词》的政治报告。,陈毅参加上海市工人代表大会（上海市）,2712,1950-02-04 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,Un1,为打破敌人封锁困难争取经济好转和恢复而奋斗——向上海市工人代表大会献词,,Un2,上海市工人代表大会,
,7010021562,595,陈毅在上海市工人代表大会上作《为打破敌人封锁困难争取经济好转和恢复而奋斗——向上海市工人代表大会献词》的政治报告。,陈毅作《为打破敌人封锁困难争取经济好转和恢复而奋斗——向上海市工人代表大会献词》报告（上海市）,3506,1950-02-04 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,汇报,会议,,Un1,为打破敌人封锁困难争取经济好转和恢复而奋斗——向上海市工人代表大会献词,,Un2,上海市工人代表大会,
,7010021562,602,毛泽东致电陈毅，说：“我们决定6月中旬召开政协全国委员会通过土改法令并讨论调整工商业问题，你不是全国委员会委员，但有些问题须事先和你商量，请你于6月1日来中央一次，留两三天，即可回去。如果你觉得马上来为好，亦可以马上就来。”陈毅收阅后，立即去了北京。,毛泽东致电陈毅赴京（上海市）,2761,1950-05-14 00:00:00.000000000,,,北京市,348.0,毛泽东,agent_person/8176,陈毅,agent_person/7993,同事,,,,,,,,,,
,7010021562,602,毛泽东致电陈毅，说：“我们决定6月中旬召开政协全国委员会通过土改法令并讨论调整工商业问题，你不是全国委员会委员，但有些问题须事先和你商量，请你于6月1日来中央一次，留两三天，即可回去。如果你觉得马上来为好，亦可以马上就来。”陈毅收阅后，立即去了北京。,陈毅从上海到北京（北京市）,2696,1950-05-14 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,,移动,,,,,,,
,7010021562,602,第三野战军解放浙江沿海的舟山群岛。,第三野战军解放舟山群岛（舟山市）,2762,1950-05-19 00:00:00.000000000,,,舟山市,2763.0,第三野战军,agent_corporate_entity/3348,,,,,,战争,,,,,,,
,7010021562,603,出席在北京举行的中共七届三中全会。,陈毅出席中共七届三中全会（北京市）,2764,1950-06-06 00:00:00.000000000,1950-06-09,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,会议,,,,中共七届三中全会,2765,,
,7010021562,604,"朝鲜内战爆发。美国总统哈里·杜鲁门宣布武装干涉朝鲜内战,并派海军第七舰队向中国领土台湾沿海出动，以武力阻止中国人民解放台湾。",杜鲁门派海军第七舰队入侵台湾沿海（台湾）,2768,1950-06-25 00:00:00.000000000,,,台湾,2769.0,杜鲁门,agent_person/15170,,,,,,战争,,,,,,,
,7010021562,604,"朝鲜内战爆发。美国总统哈里·杜鲁门宣布武装干涉朝鲜内战,并派海军第七舰队向中国领土台湾沿海出动，以武力阻止中国人民解放台湾。",美国武装干涉朝鲜内战（朝鲜）,2767,1950-06-25 00:00:00.000000000,,,朝鲜,2720.0,杜鲁门,agent_person/15170,,,,,,战争,,,,,,,
,7010021562,604,"朝鲜内战爆发。美国总统哈里·杜鲁门宣布武装干涉朝鲜内战,并派海军第七舰队向中国领土台湾沿海出动，以武力阻止中国人民解放台湾。",朝鲜内战爆发（朝鲜）,2766,1950-06-25 00:00:00.000000000,,,朝鲜,2720.0,,,,,,,,战争,,,,,,,
,7010021562,605,在华东军政委员会第二次全体委员会议上作政治军事的报告。,陈毅参加华东军政委员会第二次全体委员会议（上海市）,2779,1950-07-15 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,华东军政委员会第二次全体委员会议,
,7010021562,605,在华东军政委员会第二次全体委员会议上作政治军事的报告。,陈毅作政治军事报告（上海市）,3507,1950-07-15 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,汇报,会议,,,,,Un2,华东军政委员会第二次全体委员会议,
,7010021562,607,中共中央批准撤销中共第三野战军前委，组成新的中共华东军区党委，陈毅为第一书记。,陈毅任华东军区党委第一书记（上海市）,2773,1950-08-11 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,607,中共中央批准撤销中共第三野战军前委，组成新的中共华东军区党委，陈毅为第一书记。,中共中央批准撤销中共第三野战军前委（北京市）,2771,1950-08-11 00:00:00.000000000,,,北京市,348.0,第三野战军前委,agent_corporate_entity/3364,,,,,,,,,,,,,
,7010021562,607,中共中央批准撤销中共第三野战军前委，组成新的中共华东军区党委，陈毅为第一书记。,中共中央批准组成新的中共华东军区党委（北京市）,2772,1950-08-11 00:00:00.000000000,,,北京市,348.0,华东军区党委,agent_corporate_entity/3365,,,,,,,,,,,,,
,7010021562,609,在市委扩大会议上作《中共上海市委整风报告》。,陈毅参加上海市委扩大会议（上海市）,2774,1950-09-25 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,Un1,中共上海市委整风报告,,Un2,上海市委扩大会议,
,7010021562,609,在市委扩大会议上作《中共上海市委整风报告》。,陈毅作《中共上海市委整风报告》（上海市）,3508,1950-09-25 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,汇报,会议,,Un1,中共上海市委整风报告,,Un2,上海市委扩大会议,
,7010021562,612,参加上海市第二届各界人民代表会议第一次会议，为主席团成员。并致开幕词。,陈毅致开幕词（上海市）,2706,1950-10-16 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,上海市第二届各界人民代表会议第一次会议,
,7010021562,612,参加上海市第二届各界人民代表会议第一次会议，为主席团成员。并致开幕词。,陈毅参加上海市第二届各界人民代表会议第一次会议（上海市）,2776,1950-10-16 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,上海市第二届各界人民代表会议第一次会议,
,7010021562,613,在上海市第二届各界代表会议第一次会议最后一次全体会议上，以全票当选为上海市人民政府市长。,陈毅全票当选为上海市长（上海市）,2778,1950-10-24 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,613,中国人民志愿军在彭德怀司令员的带领下，渡过了鸭绿江，参加朝鲜人民的抗美战争。,彭德怀带领中国人民志愿军参加抗美援朝战争（朝鲜）,2780,1950-10-25 00:00:00.000000000,,,朝鲜,2720.0,彭德怀,agent_person/8390,中国人民志愿军,agent_corporate_entity/3366,,,,战争,,,,,,,
,7010021562,613,中国人民志愿军在彭德怀司令员的带领下，渡过了鸭绿江，参加朝鲜人民的抗美战争。,抗美援朝战争,2779,1950-10-25 00:00:00.000000000,,,朝鲜,2720.0,,,,,,,,战争,,,,,,,
,7010021562,617,在上海市人民政府委员会首次会议上，报告1951年的上海市工作任务。,陈毅参加上海市人民政府委员会首次会议（上海市）,2781,1951-01-09 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,上海市人民政府委员会首次会议,
,7010021562,617,在上海市人民政府委员会首次会议上，报告1951年的上海市工作任务。,陈毅报告1951年上海市工作任务（上海市）,3485,1951-01-09 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,,,
,7010021562,620,在北京参加中央人民政府委员会第十一次会议。,陈毅参加中央人民政府委员会第十一次会议（北京市）,2782,1951-02-20 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,中央人民政府委员会第十一次会议,
,7010021562,620,在北京参加中央人民政府委员会第十一次会议。,陈毅从上海到北京（北京市）,2696,1951-02-20 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,,移动,,,,,,,
,7010021562,620,由于美帝国主义侵台，形势紧张，到福建前线视察防务。,陈毅从北京到福建（福建省）,2784,1951-03-06 00:00:00.000000000,,,福建省,1007.0,陈毅,agent_person/7993,,,,,,移动,,,,,,,
,7010021562,620,由于美帝国主义侵台，形势紧张，到福建前线视察防务。,陈毅到福建前线视察防务（福建省）,2783,1951-03-06 00:00:00.000000000,,,福建省,1007.0,陈毅,agent_person/7993,,,,,,,,,,,,,
,7010021562,621,向毛泽东作《关于巡视福建工作的报告》。,陈毅向毛泽东作《关于巡视福建工作的报告》（上海市）,2785,1951-04-12 00:00:00.000000000,,,上海市,375.0,毛泽东,agent_person/8176,陈毅,agent_person/7993,同事,,汇报,,,Un1,关于巡视福建工作的报告,,,,
,7010021562,624,和刘伯承在安徽临淮关组织步兵师江河进攻战斗实战演习。,陈毅从上海到临淮关（临淮关镇）,2786,1951-06-18 00:00:00.000000000,,,临淮关镇,2787.0,陈毅,agent_person/7993,,,,,,移动,,,,,,,
,7010021562,624,和刘伯承在安徽临淮关组织步兵师江河进攻战斗实战演习。,陈毅和刘伯承组织步兵师江河进攻战斗实战演习（临淮关镇）,2788,1951-06-18 00:00:00.000000000,,,临淮关镇,2787.0,陈毅,agent_person/7993,刘伯承,agent_person/8380,同事,,指挥,,,,,,,,
,7010021562,624,在《解放日报》发表《加强党与非党的合作——为纪念党的三十周年而作》一文。,陈毅在《解放日报》发表《加强党与非党的合作——为纪念党的三十周年而作》（上海市）,2789,1951-06-30 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,创作,,,Un1,加强党与非党的合作——为纪念党的三十周年而作,,,,
,7010021562,624,为纪念建军24周年，在《解放日报》上发表《学习毛主席的马克思列宁主义的创造作风》一文。,陈毅在《解放日报》上发表《学习毛主席的马克思列宁主义的创造作风》（上海市）,2790,1951-08-01 00:00:00.000000000,,,上海市,375.0,陈毅,agent_person/7993,,,,,创作,,,Un1,学习毛主席的马克思列宁主义的创造作风,,,,
,7010021562,626,出席中国人民解放军华东军区和第三野战军在南京举行的阅兵典礼。,陈毅出席华东军区和第三野战军的阅兵典礼（南京市）,2791,1951-10-01 00:00:00.000000000,,,南京市,344.0,陈毅,agent_person/7993,,,,,,聚集,,,,,,,
,7010021562,627,在北京列席人民政协全国委员会第三次会议。,陈毅出席人民政协全国委员会第三次会议（北京市）,2792,1951-10-23 00:00:00.000000000,1951-11-01,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,会议,,,,人民政协全国委员会第三次会议,2807,,
,7010021562,627,在会议上作《掌握思想领导运用自我批评武器做好工作》的专题发言。,陈毅作《掌握思想领导运用自我批评武器做好工作》的专题发言（北京市）,2793,1951-10-29 00:00:00.000000000,,,北京市,348.0,陈毅,agent_person/7993,,,,,参加,会议,,Un1,掌握思想领导运用自我批评武器做好工作,人民政协全国委员会第三次会议,2807,,
,7010021562,631,在南京和华东军区负责首长召开驻南京部队的干部大会。,陈毅和华东军区负责首长召开驻南京部队干部大会（南京市）,2794,1952-01-10 00:00:00.000000000,1952-01-11,,南京市,344.0,陈毅,agent_person/7993,,,,,召开,会议,,,,,Un2,驻南京部队干部大会,
,7010021562,631,中共华东军区党委颁发“打老虎、肃清贪污”的命令，号召全军向贪污分子展开猛烈进攻。,中共华东军区党委颁发“打老虎、肃清贪污”的命令（上海市）,2795,1952-01-25 00:00:00.000000000,,,上海市,375.0,华东军区党委,agent_corporate_entity/3365,,,,,指示,,,,,,,,
,7010021562,632,陈毅在华东军区驻南京部队活动分子会议上作《打虎、肃清贪污》的动员报告。,陈毅作《打虎、肃清贪污》的动员报告（南京市）,3486,1952-01-26 00:00:00.000000000,,,南京市,344.0,陈毅,agent_person/7993,,,,,汇报,会议,,Un1,打虎、肃清贪污,,,,
,7010021562,632,陈毅在华东军区驻南京部队活动分子会议上作《打虎、肃清贪污》的动员报告。,陈毅参加华东军区驻南京部队活动分子会议（南京市）,2796,1952-01-26 00:00:00.000000000,,,南京市,344.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,驻南京部队活动分子会议,
